facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F02604,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02605,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02606,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02561,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02569,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02607,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02545,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02608,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02609,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02610,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02611,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02614,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02616,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02617,Spokane,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02618,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02582,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02619,King,0,0,0,0,0,0,0,0,0,,,,ok
F02621,King,0,0,0,0,0,0,0,0,0,,,,ok
F02620,Pierce,0,2,0,0,0,2,0,0,0,2025,2025,,ok
F02622,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02623,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02625,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02627,Pierce,0,1,4,0,0,5,0,2,2,2025,2025,2025,ok
F02591,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02626,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02628,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02629,King,0,0,0,0,0,0,0,0,0,,,,ok
F02630,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02631,King,0,0,0,0,0,0,0,0,0,,,,ok
F02634,King,0,0,0,0,0,0,0,0,0,,,,ok
F02633,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02635,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02636,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02637,King,0,0,0,0,0,0,0,0,0,,,,ok
F02639,King,0,0,0,0,0,0,0,0,0,,,,ok
F02638,King,0,0,0,0,0,0,0,0,0,,,,ok
F02640,Spokane,0,2,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F02641,Spokane,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02644,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02643,King,0,0,0,0,0,0,0,0,0,,,,ok
F02642,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02645,King,0,0,0,0,0,0,0,0,0,,,,ok
F02646,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02648,King,0,0,0,0,0,0,0,0,0,,,,ok
F02647,King,0,0,0,2,0,2,0,0,0,2024,2024,,ok
F02649,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02650,King,0,0,0,0,0,0,0,0,0,,,,ok
F02613,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02651,King,0,0,0,0,0,0,0,0,0,,,,ok
F02615,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02653,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02652,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02654,King,0,0,0,0,0,0,0,0,0,,,,ok
F02624,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02655,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02657,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02659,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02660,Pierce,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02661,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02663,King,0,0,0,0,0,0,0,0,0,,,,ok
F02664,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02632,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02667,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02666,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02665,Pierce,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02668,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02669,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02671,King,0,0,0,0,0,0,0,0,0,,,,ok
F02672,King,0,0,0,0,0,0,0,0,0,,,,ok
F02673,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02674,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02676,King,0,0,0,2,0,2,0,0,0,2024,2024,,ok
F02677,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02675,King,0,0,0,0,0,0,0,0,0,,,,ok
F02679,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02678,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02680,King,0,0,0,0,0,0,0,0,0,,,,ok
F02681,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02682,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02683,King,0,0,0,0,0,0,0,0,0,,,,ok
F02684,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02685,King,0,0,0,0,0,0,0,0,0,,,,ok
F02686,King,0,0,0,0,0,0,0,0,0,,,,ok
F02689,King,0,0,0,0,0,0,0,0,0,,,,ok
F02688,King,0,0,0,2,0,2,0,0,0,2024,2024,,ok
F02687,King,0,0,0,0,0,0,0,0,0,,,,ok
F02691,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02690,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02692,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02693,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02694,King,0,0,0,0,0,0,0,0,0,,,,ok
F02695,King,0,0,0,0,0,0,0,0,0,,,,ok
F02656,King,0,0,0,0,0,0,0,0,0,,,,ok
F02696,King,0,0,0,0,0,0,0,0,0,,,,ok
F02697,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02658,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02700,King,0,0,0,0,0,0,0,0,0,,,,ok
F02702,King,1,0,0,2,0,3,0,0,0,"2024,2025",2025,,ok
F02698,King,0,0,0,0,0,0,0,0,0,,,,ok
F02699,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02703,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02707,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02708,Spokane,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02705,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02706,King,0,0,0,0,0,0,0,0,0,,,,ok
F02709,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02711,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02713,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02710,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02712,King,0,0,0,0,0,0,0,0,0,,,,ok
F02714,King,0,0,0,0,0,0,0,0,0,,,,ok
F02670,King,0,0,0,0,0,0,0,0,0,,,,ok
F02716,King,0,0,0,0,0,0,0,0,0,,,,ok
F02719,King,0,0,0,0,0,0,0,0,0,,,,ok
F02718,King,0,0,0,0,0,0,0,0,0,,,,ok
F02715,King,0,0,0,0,0,0,0,0,0,,,,ok
F02612,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02717,King,0,0,0,0,0,0,0,0,0,,,,ok
F02722,King,0,0,0,0,0,0,0,0,0,,,,ok
F02723,King,0,0,0,0,0,0,0,0,0,,,,ok
F02724,King,0,0,0,0,0,0,0,0,0,,,,ok
F02721,King,0,0,0,0,0,0,0,0,0,,,,ok
F02726,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02727,King,0,0,0,0,0,0,0,0,0,,,,ok
F02728,King,0,0,0,0,0,0,0,0,0,,,,ok
F02729,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02730,King,0,0,0,0,0,0,0,0,0,,,,ok
F02731,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02733,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02734,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02732,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02736,Pierce,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02735,King,0,0,0,0,0,0,0,0,0,,,,ok
F02701,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02737,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02738,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02739,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02741,King,0,0,0,0,0,0,0,0,0,,,,ok
F02740,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02743,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02704,King,0,0,0,2,0,2,0,0,0,2024,2024,,ok
F02744,King,0,0,0,0,0,0,0,0,0,,,,ok
F02745,King,0,0,0,0,0,0,0,0,0,,,,ok
F02747,Pierce,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02746,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02748,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02750,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02752,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02720,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02751,King,0,0,0,0,0,0,0,0,0,,,,ok
F02753,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02754,King,0,0,0,0,0,0,0,0,0,,,,ok
F02755,King,0,0,0,0,0,0,0,0,0,,,,ok
F02756,King,0,0,0,0,0,0,0,0,0,,,,ok
F02725,King,0,1,0,2,0,3,0,0,0,"2024,2026",2026,,ok
F02758,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02760,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02759,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02761,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02762,King,0,0,0,0,0,0,0,0,0,,,,ok
F02764,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02765,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02766,King,0,0,0,0,0,0,0,0,0,,,,ok
F02767,King,0,0,0,0,0,0,0,0,0,,,,ok
F02768,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02770,King,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02769,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02771,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02772,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F02773,King,0,0,0,0,0,0,0,0,0,,,,ok
F02774,King,0,0,0,0,0,0,0,0,0,,,,ok
F02776,King,0,0,0,0,0,0,0,0,0,,,,ok
F02775,King,0,0,0,0,0,0,0,0,0,,,,ok
F02742,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02777,King,0,0,0,0,0,0,0,0,0,,,,ok
F02778,King,0,0,0,0,0,0,0,0,0,,,,ok
F02662,Pierce,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F02779,King,0,0,0,0,0,0,0,0,0,,,,ok
F02780,King,0,0,0,0,0,0,0,0,0,,,,ok
F02781,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02783,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02784,King,0,0,0,0,0,0,0,0,0,,,,ok
F02749,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02786,King,0,0,0,0,0,0,0,0,0,,,,ok
F02787,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02788,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02790,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02789,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02757,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02792,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02793,Spokane,1,0,0,2,0,3,0,0,0,"2025,2026",2026,,ok
F02794,King,0,0,0,0,0,0,0,0,0,,,,ok
F02795,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02796,King,0,0,0,0,0,0,0,0,0,,,,ok
F02798,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02763,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02799,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02800,King,0,0,0,0,0,0,0,0,0,,,,ok
F02801,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02803,King,0,0,0,0,0,0,0,0,0,,,,ok
F02802,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02805,King,0,0,0,0,0,0,0,0,0,,,,ok
F02807,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02806,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02808,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02809,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02810,King,0,0,0,0,0,0,0,0,0,,,,ok
F02811,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02812,King,0,0,0,0,0,0,0,0,0,,,,ok
F02813,King,0,0,0,0,0,0,0,0,0,,,,ok
F02815,King,0,0,0,0,0,0,0,0,0,,,,ok
F02814,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02817,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02816,King,0,0,0,0,0,0,0,0,0,,,,ok
F02818,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02819,King,0,0,0,0,0,0,0,0,0,,,,ok
F02820,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02782,King,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02785,King,0,0,0,0,0,0,0,0,0,,,,ok
F02821,King,0,0,0,0,0,0,0,0,0,,,,ok
F02822,Pierce,0,0,2,0,0,2,1,2,0,2026,2026,2026,ok
F02823,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02824,King,0,0,0,0,0,0,0,0,0,,,,ok
F02825,King,0,0,0,0,0,0,0,0,0,,,,ok
F02828,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02791,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02829,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02830,King,0,0,0,0,0,0,0,0,0,,,,ok
F02831,Pierce,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F02832,King,0,0,0,0,0,0,0,0,0,,,,ok
F02797,King,0,0,0,0,0,0,0,0,0,,,,ok
F02833,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02835,King,0,0,0,0,0,0,0,0,0,,,,ok
F02836,King,0,0,0,0,0,0,0,0,0,,,,ok
F02837,Pierce,0,0,1,0,0,1,1,0,0,2026,2026,2026,ok
F02838,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02841,King,0,0,0,0,0,0,0,0,0,,,,ok
F02840,King,0,0,0,0,0,0,0,0,0,,,,ok
F02842,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02804,King,0,0,0,0,0,0,0,0,0,,,,ok
F02843,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02844,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02845,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02846,King,0,0,0,0,0,0,0,0,0,,,,ok
F02847,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02849,King,0,0,0,0,0,0,0,0,0,,,,ok
F02850,King,0,0,0,0,0,0,0,0,0,,,,ok
F02851,King,0,0,0,0,0,0,0,0,0,,,,ok
F02852,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02853,King,0,0,0,0,0,0,0,0,0,,,,ok
F02854,King,0,0,0,0,0,0,0,0,0,,,,ok
F02855,Pierce,1,0,1,2,0,4,1,0,0,"2025,2026",2026,2026,ok
F02858,King,0,0,0,0,0,0,0,0,0,,,,ok
F02857,Pierce,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F02856,King,0,0,0,0,0,0,0,0,0,,,,ok
F02859,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02860,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02862,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02861,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02827,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02863,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02864,King,0,0,0,0,0,0,0,0,0,,,,ok
F02826,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02865,King,0,0,0,0,0,0,0,0,0,,,,ok
F02866,King,0,0,0,0,0,0,0,0,0,,,,ok
F02870,King,0,0,0,0,0,0,0,0,0,,,,ok
F02869,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02867,King,0,0,0,0,0,0,0,0,0,,,,ok
F02839,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02872,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02834,King,0,0,0,0,0,0,0,0,0,,,,ok
F02873,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02874,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02876,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02875,King,0,0,0,0,0,0,0,0,0,,,,ok
F02878,King,0,0,0,0,0,0,0,0,0,,,,ok
F02880,King,0,0,0,0,0,0,0,0,0,,,,ok
F02881,King,0,0,0,0,0,0,0,0,0,,,,ok
F02882,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02883,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02848,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02885,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02884,King,0,0,0,0,0,0,0,0,0,,,,ok
F02886,Spokane,1,1,0,0,0,2,0,0,0,2026,2026,,ok
F02887,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02888,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02890,King,0,0,0,0,0,0,0,0,0,,,,ok
F02891,King,0,0,0,0,0,0,0,0,0,,,,ok
F02893,King,0,0,0,0,0,0,0,0,0,,,,ok
F02892,King,0,0,0,0,0,0,0,0,0,,,,ok
F02894,King,0,0,0,0,0,0,0,0,0,,,,ok
F02895,King,0,0,0,0,0,0,0,0,0,,,,ok
F02896,King,0,0,0,0,0,0,0,0,0,,,,ok
F02898,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02897,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02899,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02900,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02901,King,0,0,0,0,0,0,0,0,0,,,,ok
F02902,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02903,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02904,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02906,King,0,0,0,0,0,0,0,0,0,,,,ok
F02905,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02868,King,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F02871,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02907,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02908,King,0,0,0,0,0,0,0,0,0,,,,ok
F02909,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02910,King,0,0,0,0,0,0,0,0,0,,,,ok
F02911,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02877,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F02914,King,0,0,0,0,0,0,0,0,0,,,,ok
F02915,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02879,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02916,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02917,King,0,0,7,0,0,7,0,4,4,2026,2026,2026,ok
F02918,King,0,0,0,0,0,0,0,0,0,,,,ok
F02920,King,0,0,3,0,0,3,0,1,2,2025,2025,2025,ok
F02889,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02923,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02921,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02925,King,0,0,0,0,0,0,0,0,0,,,,ok
F02924,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02929,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02926,Pierce,0,0,0,3,0,3,0,0,0,2025,2025,,ok
F02928,King,0,0,0,0,0,0,0,0,0,,,,ok
F02930,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02931,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02933,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02934,King,0,0,0,0,0,0,0,0,0,,,,ok
F02932,Pierce,0,0,0,2,0,2,0,0,0,2025,2025,,ok
F02935,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02936,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02939,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02938,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02937,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02941,King,0,0,0,0,0,0,0,0,0,,,,ok
F02940,King,0,0,0,0,0,0,0,0,0,,,,ok
F02942,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02943,King,0,0,0,0,0,0,0,0,0,,,,ok
F02945,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02944,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02946,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02912,King,0,0,0,0,0,0,0,0,0,,,,ok
F02947,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02948,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F02949,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02950,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02951,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02919,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02913,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02953,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02954,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02957,King,0,0,0,0,0,0,0,0,0,,,,ok
F02955,King,0,0,0,0,0,0,0,0,0,,,,ok
F02922,King,0,0,0,0,0,0,0,0,0,,,,ok
F02956,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02927,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02961,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02960,King,0,0,0,0,0,0,0,0,0,,,,ok
F02963,King,0,0,0,0,0,0,0,0,0,,,,ok
F02962,King,0,0,0,0,0,0,0,0,0,,,,ok
F02965,King,0,0,0,0,0,0,0,0,0,,,,ok
F02968,King,0,0,0,0,0,0,0,0,0,,,,ok
F02967,King,0,0,0,0,0,0,0,0,0,,,,ok
F02970,King,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F02971,King,0,0,0,0,0,0,0,0,0,,,,ok
F02969,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02972,King,0,0,0,0,0,0,0,0,0,,,,ok
F02973,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02975,King,0,0,0,0,0,0,0,0,0,,,,ok
F02974,King,0,0,0,0,0,0,0,0,0,,,,ok
F02976,King,0,0,0,0,0,0,0,0,0,,,,ok
F02978,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02977,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02979,Pierce,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F02982,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02983,King,0,0,0,0,0,0,0,0,0,,,,ok
F02980,King,0,0,0,0,0,0,0,0,0,,,,ok
F02981,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02984,Pierce,0,0,4,0,0,4,0,2,2,2025,2025,2025,ok
F02988,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02987,King,0,0,0,0,0,0,0,0,0,,,,ok
F02986,King,0,0,0,0,0,0,0,0,0,,,,ok
F02985,King,0,0,0,0,0,0,0,0,0,,,,ok
F02952,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02989,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02992,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02993,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02990,King,0,0,0,0,0,0,0,0,0,,,,ok
F02958,King,0,0,0,0,0,0,0,0,0,,,,ok
F02991,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02959,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02996,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02998,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02995,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F02997,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03000,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02964,King,0,0,0,0,0,0,0,0,0,,,,ok
F03004,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03003,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03002,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F03006,King,0,0,0,0,0,0,0,0,0,,,,ok
F03005,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03008,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03009,King,0,0,0,0,0,0,0,0,0,,,,ok
F03010,King,0,0,0,0,0,0,0,0,0,,,,ok
F03011,King,0,0,0,0,0,0,0,0,0,,,,ok
F02966,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03012,King,0,0,0,0,0,0,0,0,0,,,,ok
F03013,King,0,0,0,0,0,0,0,0,0,,,,ok
F03014,King,0,1,0,0,0,1,0,0,0,2026,2026,,ok
F03015,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03016,King,0,0,0,0,0,0,0,0,0,,,,ok
F03018,King,0,0,0,0,0,0,0,0,0,,,,ok
F03019,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03020,Spokane,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F03022,King,0,0,0,0,0,0,0,0,0,,,,ok
F03021,King,0,0,0,0,0,0,0,0,0,,,,ok
F03023,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03024,King,0,0,0,0,0,0,0,0,0,,,,ok
F03026,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F03025,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03027,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F02994,Spokane,0,0,0,0,0,0,0,0,0,,,,ok
F03028,Spokane,0,1,0,0,0,1,0,0,0,2026,2026,,ok
