facility_id,County,Licensed_Capacity,Medicaid_Contract_Flag,Specialty,Contract,n_inspections,n_investigations,n_enforcement,n_civil_fines,n_stop_placement,n_conditions,phone_shared_count,RF03_multi_home_operator,RF08_network_cluster,high_complaint_load,has_enforcement,has_stop_placement,has_condition,RF06_exclusion_match,latest_enforcement_year
F01923,King,5,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01924,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01925,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01926,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01927,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,2,True,False,False,False,False,False,False,
F01928,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01929,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,2,0,0,0,0,1,False,False,False,False,False,False,False,
F01930,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01931,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01932,King,8,No/Unknown,"Mental Health, Dementia",,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01933,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01934,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01935,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01936,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support, WCF AFH SOW",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01937,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,2,True,False,False,False,False,False,False,
F01938,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01939,King,6,No/Unknown,"Mental Health, Dementia",,0,0,1,1,0,0,4,True,True,False,True,False,False,False,2026
F01940,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01941,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01942,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01943,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01944,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01945,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",1,1,3,0,2,0,1,False,False,False,True,True,False,False,2026
F01946,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01947,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",2,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01948,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01949,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01950,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01951,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01952,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,1,1,1,0,0,1,False,False,False,True,False,False,False,2023
F01953,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01954,Spokane,5,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01955,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","WCF AFH SOW, WCF Respite",0,1,0,0,0,0,2,True,False,False,False,False,False,False,
F01956,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Private Duty Nursing, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01957,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01958,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01959,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01960,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01961,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01962,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support, WCF AFH SOW",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01963,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01964,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01965,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, WCF AFH SOW, WCF Respite",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01966,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01967,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01968,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01969,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01970,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, WCF AFH SOW",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01971,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01972,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01973,King,5,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01974,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,1,1,0,0,1,False,False,False,True,False,False,False,2025
F01975,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01976,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01977,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01978,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01979,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01980,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01981,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01982,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01983,Pierce,5,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01984,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01985,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,2,0,0,0,0,1,False,False,False,False,False,False,False,
F01986,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01987,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01988,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01989,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01990,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01991,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01992,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01993,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F01994,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01995,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","AFH Respite, Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, WCF AFH SOW, WCF Respite",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01996,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01997,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01998,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F01999,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02000,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02001,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02002,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02003,King,6,No/Unknown,"Mental Health, Dementia",,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02004,King,6,Yes (has DSHS contract),"Mental Health, Dementia",Adult Family Home,0,1,1,1,0,0,1,False,False,False,True,False,False,False,2024
F02005,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02006,Pierce,4,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02007,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02008,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02009,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02010,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, WCF AFH SOW, WCF Respite",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02011,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02012,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02013,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02014,Pierce,6,No/Unknown,"Mental Health, Dementia",,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02015,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02016,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,2,True,False,False,False,False,False,False,
F02017,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,1,1,1,0,0,1,False,False,False,True,False,False,False,2025
F02018,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02019,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02020,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02021,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02022,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02023,Spokane,5,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02024,King,3,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02025,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02026,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","AFH Respite, Adult Family Home, Expanded Community Services",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02027,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02028,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02029,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,2,1,1,0,0,1,False,False,False,True,False,False,False,2025
F02030,Pierce,4,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02031,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02032,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02033,Spokane,3,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02034,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",0,2,3,0,0,2,1,False,False,False,True,False,True,False,2025
F02035,Spokane,8,Yes (has DSHS contract),"Mental Health, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, DDA Specialty AFH Pilot, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02036,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02037,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02038,King,6,No/Unknown,"Mental Health, Dementia",,1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02039,King,5,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,1,0,0,0,0,2,True,False,False,False,False,False,False,
F02040,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02041,King,4,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02042,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02043,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02044,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02045,King,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, WCF AFH SOW",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02046,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02047,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02048,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02049,King,6,No/Unknown,"Mental Health, Dementia",,0,1,0,0,0,0,4,True,True,False,False,False,False,False,
F02050,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02051,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02052,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02053,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02054,Spokane,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02055,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
F02056,King,5,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02057,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02058,Spokane,6,Yes (has DSHS contract),Developmental Disabilities,"Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",1,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02059,King,6,Yes (has DSHS contract),"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02060,King,4,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,0,0,0,0,0,1,False,False,False,False,False,False,False,
F02061,Pierce,6,Yes (has DSHS contract),"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",0,1,0,0,0,0,1,False,False,False,False,False,False,False,
